id,amount_tsh,gps_height,longitude,latitude,num_private,region_code,district_code,population,construction_year,pump_age_yr,date_recorded_age_yr,funder_factorize,installer_factorize,wpt_name_factorize,basin_factorize,subvillage_factorize,region_factorize,lga_factorize,ward_factorize,scheme_management_factorize,permit_factorize,extraction_type_group_factorize,management_factorize,payment_factorize,payment_type_factorize,water_quality_factorize,quality_group_factorize,quantity_factorize,source_factorize,waterpoint_type_factorize,public_meeting_factorize,status_group
33741,300.0,1200,32.80412414,-5.03438137,0,14,6,1972,1989,26,2,325,328,19431,5,16337,7,8,1785,1,1,5,2,2,2,0,0,0,2,1,2,n/a
53296,500.0,1140,32.96909918,-2.40566302,0,19,8,372,1993,22,4,354,359,16522,1,1469,18,76,1034,0,1,2,0,1,1,0,0,1,5,2,0,n/a
74206,7200.0,1845,35.90619509,-3.18284402,0,24,30,150,2002,13,2,23,78,9361,4,9291,15,86,176,0,1,0,0,0,0,0,0,0,6,0,0,n/a
17681,500.0,1463,34.71556309,-8.83746631,0,11,4,48,1978,37,4,3,5,39631,7,4673,0,15,139,6,1,0,5,6,6,0,0,0,6,0,0,n/a
58387,500.0,1158,33.23662762,-3.66671917,0,17,3,163,1994,21,3,59,57,1336,4,3956,6,6,83,0,1,2,0,1,1,0,0,3,5,2,0,n/a
33887,4000.0,509,38.06352929999999,-4.37853238,0,3,3,410,1967,48,2,21,28,39632,2,4673,10,17,916,7,1,0,0,0,0,0,0,0,6,1,0,n/a
35848,50.0,1120,36.18695038,-6.72509723,0,1,1,254,2003,12,4,21,150,1647,7,18743,14,61,543,0,1,1,0,1,1,0,0,0,3,0,0,n/a
13667,300.0,1409,36.05394889,-7.5991465,0,11,7,50,1996,19,4,1980,2246,0,7,4760,0,27,1687,0,1,5,0,1,1,0,0,0,5,3,0,n/a
38183,500.0,1297,36.73899517,-3.42054567,0,2,3,1,2000,15,2,25,19,25168,2,6555,15,24,608,5,2,0,4,1,1,0,0,2,0,0,2,n/a
61501,6.0,1436,37.46695703,-3.32273825,0,3,4,45,2008,7,2,29,5,39633,2,17894,10,29,203,5,1,0,4,2,2,0,0,0,0,0,0,n/a
16185,500.0,1300,30.84054375,-2.52141685,0,18,30,136,2002,13,4,1048,1149,39634,1,8841,4,85,1393,4,0,0,1,2,2,0,0,0,0,1,0,n/a
69225,300.0,1350,37.20258127,-3.22467657,0,3,5,35,1995,20,2,54,46,39635,2,2455,10,56,596,5,1,0,4,5,5,0,0,0,0,0,0,n/a
7730,500.0,725,36.13734909,-10.27799787,0,10,5,450,2012,3,2,227,226,4,7,5419,9,10,376,4,1,4,1,1,1,0,0,0,3,2,0,n/a
64895,500.0,1429,30.72020184,-3.57402816,0,16,1,235,2010,5,2,21,5,14185,5,5750,12,28,225,7,1,0,7,3,3,0,0,1,0,4,0,n/a
496,3000.0,2005,34.34035717,-9.55441706,0,11,3,53,1986,29,4,38,23,0,0,4301,0,30,283,0,0,0,0,0,0,0,0,0,0,0,0,n/a
42433,500.0,63,39.10400798,-9.67031827,0,80,13,514,2004,11,2,21,5,1,3,19861,13,102,1403,2,1,3,0,1,1,0,0,0,5,2,0,n/a
32757,1000.0,1343,34.98205309,-10.98560657,0,10,3,30,2007,8,2,21,28,39636,3,5730,9,96,962,4,1,0,1,4,4,0,0,0,0,0,0,n/a
16856,500.0,1710,34.93064484,-9.33478881,0,11,4,20,2008,7,4,43,5,0,7,18956,0,15,1647,0,0,0,0,1,1,0,0,1,0,0,0,n/a
3503,500.0,1280,37.39852745,-3.29731153,0,3,4,120,1963,52,2,21,5,39637,2,12391,10,29,1839,0,1,0,0,3,3,0,0,0,0,0,0,n/a
73404,30.0,456,38.23802974,-5.7130728,4,4,6,200,2009,6,4,21,5,1,2,15411,5,112,1378,0,0,1,0,2,2,0,0,3,6,1,0,n/a
25092,500.0,1300,30.71237212,-1.32121878,0,18,1,327,2002,13,4,21,5,39638,1,6013,4,4,57,4,1,0,0,1,1,0,0,2,0,0,0,n/a
56114,500.0,1200,33.72938014,-5.16112951,0,14,3,1557,2000,15,3,31,16,39639,4,7954,7,105,1791,0,1,8,0,1,1,0,0,2,5,2,0,n/a
67755,50.0,285,39.54828724,-10.68972566,0,9,4,1,1982,33,2,106,98,39640,3,14797,3,100,925,5,1,1,0,1,1,0,0,3,3,0,0,n/a
59292,500.0,1200,32.95526327,-4.76094743,0,14,1,698,2003,12,2,12,32,293,5,61,7,92,870,0,0,3,0,1,1,0,0,0,5,2,2,n/a
27131,300.0,985,36.05751557,-3.20621049,0,2,1,1,1990,25,2,25,19,12769,4,9501,15,109,328,9,2,5,8,1,1,0,0,3,1,0,2,n/a
36880,500.0,1836,31.53642442,-7.89825751,0,15,4,1360,1991,24,2,102,96,39641,5,2040,11,98,231,0,1,4,0,6,6,0,0,3,3,2,0,n/a
29934,500.0,1158,33.95089407,-3.44433769,0,17,2,508,2005,10,3,12,2,1862,4,6603,6,11,1341,0,0,0,1,2,2,0,0,3,6,1,0,n/a
61140,500.0,1534,38.39713396,-4.8275487,47,4,1,1,1988,27,4,21,5,39642,2,9463,5,37,575,0,1,0,0,6,6,0,0,0,0,0,0,n/a
6375,500.0,1666,35.47541626,-4.24840046,0,21,1,125,2007,8,2,59,57,39643,4,11575,2,81,668,5,1,0,4,1,1,0,0,1,0,0,0,n/a
57413,50.0,249,39.55462235,-10.86023841,0,9,4,278,1982,33,2,307,307,39644,3,98,3,100,903,5,1,1,0,1,1,0,0,1,3,1,0,n/a
52719,500.0,1158,32.54922088,-3.5391602,0,17,3,399,2012,3,2,64,19,233,1,3724,6,7,1581,2,0,0,9,3,3,3,3,4,0,3,1,n/a
45534,100.0,36,39.35605709,-6.91462897,0,7,3,50,2000,15,2,66,59,5644,6,576,20,73,1174,11,0,6,10,2,2,0,0,0,3,0,0,n/a
57626,10.0,121,38.97437158,-7.31642386,0,60,43,3000,2005,10,4,84,84,39645,7,563,8,9,423,0,0,4,0,2,2,1,1,0,5,2,0,n/a
1523,300.0,1158,34.39213899,-3.00100247,0,17,6,130,1996,19,3,7,11,271,1,19862,6,13,918,4,1,5,1,1,1,0,0,0,5,3,0,n/a
62801,50.0,908,35.20717444,-6.36223689,0,13,3,250,1972,43,2,85,66,39646,4,61,17,77,1855,0,0,6,0,1,1,0,0,0,3,1,0,n/a
11025,500.0,2025,35.49092806,-1.89654943,0,2,5,265,2011,4,2,1446,302,4,1,13085,15,111,1528,0,0,0,0,1,1,0,0,3,1,0,0,n/a
66579,500.0,1158,34.31742798,-3.52825212,0,17,6,369,1997,18,3,7,11,39647,4,1236,6,13,958,4,1,3,1,2,2,0,0,0,5,2,0,n/a
42099,50.0,1498,34.63706797,-4.86032025,0,13,4,1,1996,19,2,91,81,39648,4,12572,17,89,739,10,1,6,11,1,1,0,0,3,1,0,0,n/a
68278,500.0,1491,34.73484121,-4.56153398,0,13,2,600,1990,25,2,25,19,39649,4,2726,17,31,862,0,2,8,0,6,6,0,0,1,3,2,0,n/a
20349,500.0,1853,34.51849451,-9.23144359,0,11,4,30,2010,5,4,200,200,39650,7,9802,0,15,573,0,1,0,0,4,4,0,0,0,0,0,0,n/a
18762,100.0,1190,34.04014401,-1.1078796999999998,0,20,6,500,1972,43,3,85,195,2694,1,14530,1,72,681,0,0,1,0,2,2,0,0,0,8,0,0,n/a
67374,500.0,1294,37.41953903,-3.3157097,0,3,4,60,1974,41,2,21,5,1664,2,2432,10,29,576,0,1,0,0,3,3,0,0,1,0,0,0,n/a
27139,500.0,1179,35.8666456,-4.13793115,0,21,1,72,1998,17,2,85,5,39651,4,345,2,81,332,0,1,0,0,1,1,0,0,0,0,0,0,n/a
21420,500.0,1158,32.71205153,-4.21982268,0,17,3,354,2003,12,3,7,5,1953,5,19863,6,7,7,2,1,3,1,3,3,0,0,0,5,2,0,n/a
52382,6000.0,608,37.25950445,-11.17724917,0,10,1,1,2002,13,2,59,57,39652,3,19864,9,74,716,0,0,11,0,0,0,0,0,0,3,2,0,n/a
55389,2000.0,2176,34.07650345,-9.07122212,0,11,3,304,2008,7,4,0,23,0,7,2240,0,30,1266,9,1,0,0,0,0,0,0,0,0,0,0,n/a
41881,500.0,1700,32.81521129,-7.74370782,0,12,1,301,1985,30,4,21,28,39653,8,2,16,82,1519,0,1,0,0,1,1,0,0,0,0,0,0,n/a
20879,500.0,1200,32.14114561,-5.05479022,0,14,4,344,2006,9,3,8,7,39654,5,4348,7,67,1663,0,1,4,0,1,1,0,0,0,5,2,0,n/a
39134,500.0,1158,33.37181104,-3.5219862,0,17,1,294,1998,17,2,7,5,559,1,14085,6,16,531,4,0,3,1,1,1,0,0,0,5,2,0,n/a
35813,500.0,1700,33.75834896,-9.16355433,0,12,4,218,2000,15,4,25,19,39655,0,14775,16,32,1546,0,2,0,0,1,1,0,0,0,6,0,0,n/a
32770,500.0,1327,37.036459,-3.19025976,0,3,7,1,2001,14,2,144,137,39656,2,2,10,12,26,5,1,0,4,6,6,0,0,0,0,0,0,n/a
9903,500.0,1700,33.77509415,-9.57148615,0,12,3,62,2000,15,4,11,21,263,0,254,16,25,244,7,1,0,7,6,6,0,0,1,0,0,0,n/a
37475,500.0,362,35.76096453,-8.87622864,0,5,3,300,1999,16,4,474,5,39657,7,10769,19,40,404,2,1,3,0,1,1,0,0,0,5,2,0,n/a
3618,500.0,1183,37.1018015,-3.21107243,0,3,7,1,2002,13,2,13,10,39658,2,7443,10,12,1059,5,1,0,4,6,6,0,0,0,0,0,0,n/a
31199,500.0,1422,37.42415943,-3.3024578,0,3,4,60,1974,41,2,21,5,7409,2,14809,10,29,576,0,1,0,0,3,3,0,0,0,0,0,0,n/a
1018,500.0,1200,32.95025161,-4.56864513,0,14,1,698,2002,13,2,8,32,39659,5,19865,7,92,1046,0,1,8,1,1,1,0,0,0,3,2,0,n/a
57876,500.0,1473,36.87928272,-3.20035882,0,2,7,140,2009,6,2,79,107,39660,4,4822,15,38,159,0,1,0,1,3,3,0,0,1,0,0,0,n/a
44128,300.0,1672,29.79815948,-4.42706375,0,16,2,740,1996,19,2,108,100,16885,5,19866,12,42,133,7,0,5,0,1,1,0,0,0,0,4,0,n/a
22587,200.0,282,37.75654523,-7.05292718,0,5,2,200,2004,11,4,65,5,39661,6,19867,19,69,897,0,1,0,0,6,6,0,0,1,6,0,0,n/a
1143,1000.0,1676,31.17388554,-7.85820073,0,15,3,500,1982,33,4,169,167,4,8,19868,11,94,444,0,1,0,0,0,0,0,0,0,6,0,0,n/a
48065,50.0,1647,35.14747942,-4.56670544,0,21,2,241,2007,8,2,535,580,39662,4,19869,2,52,1452,0,1,1,0,2,2,1,1,2,1,0,0,n/a
13308,500.0,1200,33.42965862,-4.376448,0,14,2,720,1998,17,3,64,94,39663,4,7695,7,78,143,7,0,3,0,1,1,1,1,0,5,2,0,n/a
35288,50.0,1120,35.84714905,-6.34153203,0,1,4,219,2003,12,4,21,284,147,7,421,14,21,1272,0,1,1,0,3,3,0,0,2,3,0,0,n/a
60567,2400.0,1637,34.93091312,-8.68898494,0,11,2,1078,1996,19,4,11,5,0,7,318,0,83,2032,0,1,0,0,0,0,0,0,1,0,0,0,n/a
46380,500.0,1300,36.91255272,-3.3276781000000004,0,2,7,130,2009,6,2,221,219,21538,2,142,15,38,93,6,0,0,5,3,3,0,0,3,1,0,0,n/a
36502,20.0,-12,39.74211519,-7.97102501,0,60,60,50,2003,12,4,25,19,39664,7,12021,8,23,247,0,0,1,0,2,2,0,0,0,3,0,0,n/a
73978,500.0,1120,36.38478077,-6.62798367,0,1,1,451,1998,17,4,22,150,39665,6,13102,14,61,880,0,1,0,0,0,0,0,0,1,0,1,0,n/a
19960,300.0,1314,33.99968095,-3.00734806,0,17,1,1,1998,17,2,6,5,39666,1,12208,6,16,14,9,0,5,8,5,5,3,3,2,4,3,0,n/a
22394,2000.0,1045,35.054883200000006,-7.95682971,0,11,1,1,1989,26,4,11,71,0,7,11398,0,49,199,0,1,0,0,0,0,0,0,0,0,0,0,n/a
49214,10.0,1631,37.16867903,-3.18954738,0,3,5,30,1999,16,2,54,46,39667,2,6722,10,56,607,5,1,0,4,2,2,0,0,0,0,0,0,n/a
23581,500.0,1700,33.12769698,-9.00642358,0,12,6,399,1995,20,4,38,30,39668,8,18253,16,68,155,0,0,3,0,4,4,0,0,1,5,2,2,n/a
58744,500.0,1700,33.50995619,-9.39360626,0,12,5,1189,2000,15,4,25,19,16910,0,16920,16,60,2091,0,0,0,0,3,3,0,0,1,0,0,0,n/a
18540,50.0,144,37.74084379,-7.41242354,0,5,2,250,1969,46,4,251,34,39669,6,166,19,69,1092,0,1,6,0,1,1,3,3,0,6,0,0,n/a
37429,500.0,1700,33.69299316,-9.23445898,0,12,4,113,2000,15,4,25,19,39670,0,5739,16,32,1090,0,2,0,0,3,3,0,0,0,0,0,0,n/a
11726,25.0,-17,38.71989311,-6.64348031,0,6,1,30,1998,17,4,138,929,39671,6,5133,8,22,1386,0,0,1,0,2,2,5,5,0,6,0,0,n/a
24187,500.0,1158,33.37181104,-3.5219862,0,17,1,294,1998,17,2,338,5,1370,1,17905,6,16,531,4,0,3,1,1,1,6,1,0,5,2,0,n/a
25907,500.0,548,36.54770193,-7.31613631,0,5,1,250,1982,33,4,78,70,39672,7,7590,19,80,725,2,1,8,9,1,1,0,0,0,5,2,1,n/a
68307,300.0,348,38.70851298,-10.52004481,0,90,33,1,1975,40,2,95,86,4536,3,526,3,79,205,0,1,5,0,1,1,1,1,2,3,3,0,n/a
36577,500.0,1824,31.52277951,-7.84302497,0,15,4,605,1975,40,2,102,96,22536,8,19870,11,98,231,0,1,0,0,1,1,0,0,2,6,0,0,n/a
5752,300.0,1158,33.92687214,-3.44811421,0,17,2,508,2000,15,3,21,28,39673,4,2977,6,11,1341,0,0,5,0,5,5,0,0,0,5,2,0,n/a
17460,500.0,1158,33.40454424,-3.56001442,0,17,7,216,1997,18,3,134,338,39674,4,19871,6,110,820,4,0,3,1,3,3,0,0,0,5,2,1,n/a
24211,50.0,846,37.60867996,-9.92823228,0,80,43,350,1976,39,2,21,28,39675,3,2572,13,103,2039,0,1,1,0,3,3,0,0,2,6,1,1,n/a
64039,50.0,-26,39.61932106,-9.31710652,0,80,13,800,2007,8,2,285,4,39676,3,8450,13,102,1422,2,1,1,0,1,1,0,0,0,3,1,0,n/a
35159,200.0,444,37.12611836,-6.74638399,0,5,1,150,1985,30,4,216,211,39677,6,19872,19,80,602,0,1,2,0,6,6,0,0,0,5,2,0,n/a
36922,500.0,1300,30.69216404,-2.45793195,0,18,30,226,1998,17,4,235,95,39678,1,11268,4,85,1773,0,0,3,0,1,1,0,0,0,5,2,0,n/a
1228,500.0,1158,31.89708102,-3.46582515,0,17,5,69,1991,24,3,92,5,178,5,2,6,45,494,1,1,2,2,3,3,0,0,2,5,2,2,n/a
14928,50.0,-3,38.68496184,-6.78478137,0,6,2,200,2009,6,4,1981,1166,39679,6,19873,8,88,216,0,1,3,0,2,2,0,0,0,5,2,0,n/a
31814,500.0,1158,33.12148483,-3.81456463,0,17,3,223,1998,17,3,6,6,39680,1,188,6,6,180,4,1,3,1,1,1,0,0,0,5,2,0,n/a
38492,500.0,1158,33.676772,-3.13896756,0,17,2,191,1998,17,2,55,5,24466,1,2393,6,11,89,4,0,3,1,5,5,0,0,0,5,2,0,n/a
8754,300.0,1062,31.04615598,-5.11318826,0,16,3,500,1972,43,2,21,5,39681,5,16688,12,18,1417,0,1,5,0,3,3,0,0,0,5,3,0,n/a
68130,500.0,1869,31.54164711,-8.06722454,0,15,4,432,1981,34,2,102,96,39682,5,2808,11,98,1397,0,1,0,0,1,1,0,0,2,6,0,0,n/a
19092,20.0,954,36.8506595,-3.49204077,0,2,2,200,1970,45,2,21,5,626,2,1572,15,24,111,0,1,0,0,2,2,0,0,1,0,0,0,n/a
36898,2000.0,947,37.60982504,-3.78126779,0,3,2,40,1973,42,2,31,102,39683,2,898,10,57,472,5,1,0,4,6,6,0,0,1,0,0,0,n/a
48574,500.0,1271,34.2971877,-1.68657144,0,20,2,30,2011,4,2,1982,2247,39684,1,553,1,1,495,1,1,9,2,1,1,1,1,0,5,2,1,n/a
54791,500.0,996,35.54873613,-10.80875818,0,10,2,275,1978,37,2,11,5,22456,3,136,9,106,661,0,1,0,0,4,4,0,0,0,6,0,0,n/a
57644,8000.0,1503,35.30073221,-9.75687415,0,10,2,106,1997,18,2,234,280,39685,0,10709,9,106,1276,0,1,1,0,0,0,0,0,0,6,0,0,n/a
43217,500.0,1700,33.84031745,-9.1616317,0,12,4,156,2000,15,4,25,19,39686,0,11642,16,32,406,0,2,0,0,1,1,0,0,0,0,0,0,n/a
14922,200.0,2413,33.9363341,-9.21276113,0,11,3,139,1986,29,4,21,23,0,0,19874,0,30,37,0,0,0,0,4,4,0,0,0,0,0,0,n/a
64775,500.0,1346,30.64569324,-3.81058764,0,16,1,140,2003,12,2,103,274,39687,5,19034,12,28,974,0,0,0,0,3,3,0,0,1,0,0,0,n/a
59160,300.0,1158,32.61945949,-3.79554005,0,17,3,670,1999,16,2,7,5,4,1,4474,6,7,1645,2,1,5,1,3,3,2,2,2,5,3,0,n/a
38141,200.0,299,36.66866723,-8.38426566,0,5,4,230,1977,38,4,21,5,39688,7,2361,19,97,566,2,1,2,0,6,6,0,0,2,5,2,0,n/a
51518,50.0,1120,35.74668136,-6.09163028,0,1,5,839,2008,7,4,22,23,39689,6,15129,14,93,1962,0,0,6,0,2,2,0,0,2,3,1,0,n/a
43481,500.0,1814,35.48481761,-8.46129112,0,11,2,9342,2000,15,4,151,5,0,7,1016,0,83,2094,0,0,2,0,1,1,0,0,0,5,2,0,n/a
36632,500.0,1414,34.57167698,-8.9250144,0,11,4,52,1978,37,4,3,5,39690,7,11980,0,15,1210,6,1,0,5,4,4,0,0,2,6,0,0,n/a
4347,500.0,269,36.90046626,-7.83431489,0,5,3,150,1978,37,4,21,5,39691,7,22,19,40,468,6,1,0,0,1,1,0,0,1,6,0,0,n/a
57963,500.0,1200,33.49088212,-4.30352381,0,14,2,180,2011,4,3,44,80,202,4,4275,7,78,208,7,0,4,0,1,1,1,1,3,5,2,0,n/a
73460,500.0,327,38.61178274,-4.9283922,0,4,2,700,2009,6,4,134,5,39692,2,19875,5,44,701,0,0,8,0,1,1,0,0,2,5,2,0,n/a
26874,20.0,259,38.38456555,-6.31128664,0,6,1,35,2003,12,4,256,248,39693,6,932,8,22,738,6,1,1,5,2,2,0,0,0,6,0,0,n/a
45280,500.0,1158,33.71968263,-3.10534407,0,17,2,173,1998,17,3,55,5,39694,1,8166,6,11,940,4,0,3,1,4,4,0,0,0,5,2,0,n/a
50748,500.0,1697,31.36754793,-8.25787752,0,15,2,50,1991,24,4,15,5,39695,5,765,11,14,15,0,0,2,0,1,1,0,0,0,3,2,0,n/a
33993,500.0,1377,30.49978166,-3.7897322,0,16,1,500,2008,7,2,3,95,39696,5,22,12,28,1213,0,0,0,4,3,3,0,0,1,1,0,0,n/a
11535,50.0,-4,39.97634239,-10.32750342,0,99,1,600,1985,30,2,68,61,39697,3,9260,3,84,530,2,1,3,0,2,2,0,0,0,3,2,0,n/a
13028,500.0,717,37.35580295,-3.47697118,0,3,4,1,1976,39,2,21,28,39698,2,1066,10,29,863,7,1,0,7,1,1,0,0,1,0,0,0,n/a
39580,500.0,1700,33.81126815,-9.12223759,0,12,4,313,2000,15,4,25,19,39699,0,10600,16,32,92,0,2,0,0,1,1,0,0,0,6,0,0,n/a
66084,500.0,1548,32.04888197,-8.57425455,0,15,2,250,1973,42,4,33,5,39700,8,14938,11,14,43,0,1,0,0,1,1,0,0,2,6,3,0,n/a
72376,300.0,1158,32.54118446,-3.68731116,0,17,3,302,1999,16,2,12,439,39701,1,4550,6,7,907,2,1,5,1,3,3,2,2,2,5,3,0,n/a
63494,50.0,1416,34.71366427,-2.37668431,0,20,2,300,2008,7,2,1386,2011,39702,1,582,1,1,518,1,2,1,2,3,3,1,1,0,3,3,1,n/a
5560,300.0,1171,32.90049686,-1.94466126,0,19,1,400,1996,19,4,20,5,39703,1,5574,18,90,1656,2,1,5,0,1,1,0,0,4,5,3,0,n/a
53309,50.0,1120,35.61667348,-6.08792053,0,1,5,179,2000,15,4,22,23,39704,4,255,14,93,432,0,0,6,0,2,2,0,0,2,3,1,0,n/a
17248,100.0,1234,34.87682213,-6.12584376,0,13,3,1500,1990,25,2,234,280,39705,7,19876,17,77,2077,0,0,7,0,2,2,1,1,0,3,0,0,n/a
38848,500.0,1300,31.75187664,-1.45381642,0,18,2,147,2002,13,4,12,130,39706,1,19185,4,65,1100,0,1,0,0,1,1,0,0,0,0,4,0,n/a
29171,500.0,1700,33.86247404,-9.35980126,0,12,4,118,2000,15,4,25,19,3170,0,3031,16,32,105,0,2,0,0,1,1,0,0,0,0,0,0,n/a
12765,300.0,339,37.62104239,-6.13576717,0,5,6,43,2010,5,4,180,180,39707,6,22,19,62,512,0,1,5,0,1,1,0,0,1,5,3,0,n/a
72042,500.0,126,38.85204904,-5.10022327,0,4,3,500,1999,16,4,39,5,4160,2,1137,5,36,740,0,0,0,0,1,1,0,0,3,0,0,0,n/a
45045,500.0,1300,30.98414527,-1.68531412,0,18,1,521,2002,13,4,21,5,39708,1,47,4,4,46,0,1,0,0,1,1,0,0,1,0,0,0,n/a
30553,500.0,1724,36.46260192,-2.62398976,0,2,6,400,2008,7,2,85,5,39709,4,7755,15,66,1606,0,2,0,0,4,4,0,0,1,3,0,0,n/a
15746,500.0,307,36.35489721,-8.78338869,0,5,4,1,1991,24,4,77,5,39710,7,5194,19,97,222,2,1,2,1,1,1,0,0,1,5,2,0,n/a
71754,500.0,321,38.99267724,-10.50832032,0,90,33,30,1994,21,2,76,69,39711,3,7962,3,79,1171,0,0,0,0,1,1,0,0,0,0,0,0,n/a
26176,1000.0,308,36.35643099,-8.79813472,0,5,4,230,1984,31,4,77,5,39712,7,13253,19,97,298,5,1,2,1,6,6,0,0,0,5,2,0,n/a
40403,500.0,1200,32.80831803,-5.51223943,0,14,5,4125,2006,9,3,374,389,39713,5,16541,7,70,122,0,1,4,0,1,1,0,0,2,5,2,2,n/a
64029,500.0,958,35.79229184,-3.90436326,0,21,1,246,2008,7,2,507,541,2096,4,1951,2,81,1028,0,1,0,0,1,1,0,0,2,2,0,0,n/a
56238,500.0,1158,33.37181104,-3.5219862,0,17,1,268,1998,17,2,59,5,330,1,19148,6,16,929,4,0,3,1,5,5,0,0,1,5,2,0,n/a
52432,500.0,1700,33.56179823,-9.07869503,0,12,4,154,2000,15,4,25,19,39714,0,6481,16,32,638,0,2,0,0,1,1,0,0,0,0,0,0,n/a
38677,500.0,1200,32.26646807,-4.40630789,0,14,4,323,2003,12,3,289,290,39715,5,2,7,67,848,0,1,3,0,1,1,0,0,0,5,2,0,n/a
2448,250.0,1165,29.98298519,-4.83320407,0,16,2,250,2010,5,2,138,5,1366,5,1219,12,18,345,7,1,0,4,6,6,0,0,0,6,0,0,n/a
73548,500.0,1700,33.88304551,-9.46212175,0,12,3,285,1998,17,4,86,5,16544,0,19877,16,25,1119,7,1,3,7,1,1,0,0,0,7,2,0,n/a
51078,300.0,1140,33.08579615,-2.6398872200000003,0,19,2,1721,1996,19,3,20,5,0,1,19878,18,76,2053,2,1,5,0,1,1,0,0,1,5,3,0,n/a
27549,500.0,1650,36.56641315,-3.28754894,0,2,2,200,1990,25,2,21,5,19241,2,12728,15,24,819,0,1,0,0,1,1,0,0,0,0,5,0,n/a
886,500.0,20,38.91489124,-6.54075232,0,6,1,817,2009,6,4,82,413,4,6,19354,8,22,77,9,0,4,8,1,1,0,0,0,5,2,0,n/a
62399,50.0,438,39.40624096,-10.743961,0,90,33,400,1987,28,2,1918,2164,39716,3,388,3,91,937,0,0,6,0,1,1,0,0,0,3,3,0,n/a
70385,500.0,1653,34.94026229999999,-4.19425755,0,13,1,356,1999,16,2,8,32,39717,4,19879,17,39,234,0,1,8,0,1,1,0,0,0,3,2,0,n/a
60247,2400.0,1718,34.99478029,-8.55466088,0,11,2,133,1996,19,4,11,5,0,7,318,0,83,1395,0,1,0,0,0,0,0,0,1,0,0,0,n/a
48622,500.0,1300,31.45709406,-2.83693973,0,18,4,470,1999,16,4,129,5,5179,5,2576,4,59,582,0,1,0,0,1,1,0,0,3,1,0,0,n/a
43977,500.0,1376,34.34468762,-1.79083879,0,20,2,800,1998,17,2,20,52,39718,1,7060,1,1,498,4,2,3,1,4,4,0,0,0,5,2,0,n/a
2609,300.0,1322,34.18078384,-1.14855096,0,20,6,1500,1991,24,3,85,52,39719,1,19880,1,114,1973,2,0,5,0,1,1,0,0,0,5,3,0,n/a
66087,500.0,1300,30.58144564,-2.55449085,0,18,30,417,2002,13,4,235,95,39720,1,9731,4,85,683,0,0,0,0,1,1,0,0,2,0,0,0,n/a
63428,10000.0,1117,37.65471820000001,-3.24055963,0,3,1,1,2001,14,2,21,16,19675,2,401,10,20,384,8,1,0,6,6,6,0,0,1,0,0,0,n/a
57506,300.0,301,36.99781381,-7.60082083,0,5,1,130,2011,4,4,163,158,39721,7,611,19,80,434,0,1,0,1,4,4,0,0,0,6,0,0,n/a
31307,2000.0,1484,36.69499991,-3.343971,0,2,2,150,1999,16,2,108,5,18008,2,283,15,24,271,0,1,0,0,6,6,0,0,0,0,1,0,n/a
51965,500.0,1158,34.2366576,-3.15066975,0,17,6,216,1997,18,3,7,11,18,4,19881,6,13,420,4,1,3,1,1,1,0,0,0,5,2,0,n/a
9288,500.0,1321,30.95020768,-2.86720272,0,16,1,300,2004,11,2,11,79,39722,5,19882,12,28,1042,0,0,3,0,3,3,0,0,0,5,2,0,n/a
68778,500.0,1300,30.99096494,-2.80939081,0,18,4,653,2002,13,4,60,5,28,1,3739,4,59,319,0,1,0,0,1,1,0,0,3,1,0,0,n/a
22485,200.0,846,34.91683439,-10.54769127,0,10,3,96,1994,21,2,3,28,28633,0,1218,9,96,447,0,1,0,0,6,6,0,0,0,0,0,0,n/a
57533,500.0,276,36.67804674,-8.317111800000001,0,5,3,1,1974,41,4,21,5,3718,7,6061,19,97,364,2,1,0,0,3,3,0,0,2,6,0,0,n/a
6589,500.0,1300,30.57382874,-2.6802021000000003,0,18,30,279,1998,17,4,11,179,39723,1,12395,4,85,835,0,0,3,0,1,1,0,0,2,5,2,0,n/a
4402,500.0,1140,33.49688931,-2.76419431,0,19,4,352,1998,17,4,124,52,39724,1,19883,18,108,344,0,1,3,0,1,1,0,0,0,5,2,0,n/a
33976,300.0,1158,33.87316136,-3.09022014,0,17,2,173,1996,19,3,21,28,7520,1,136,6,11,940,0,0,5,0,5,5,0,0,0,5,3,0,n/a
24206,500.0,1180,34.72300935,-10.2354592,0,11,5,1,1995,20,4,171,5,0,0,3964,0,0,1586,0,1,0,0,1,1,0,0,0,0,0,0,n/a
16883,500.0,1530,37.06797313,-3.06451496,0,3,7,1,2011,4,2,144,137,39725,4,14280,10,12,373,5,1,0,4,6,6,0,0,0,0,0,0,n/a
68280,500.0,1158,33.37181104,-3.5219862,0,17,1,450,2009,6,2,177,175,18897,1,19884,6,16,736,4,0,4,1,1,1,0,0,0,5,2,2,n/a
60751,300.0,340,38.22573851,-10.37219728,0,8,3,206,1982,33,2,21,244,10107,3,4575,13,117,1366,0,0,5,0,1,1,3,3,2,7,1,0,n/a
57895,300.0,1200,32.76134978,-5.61809571,0,14,5,349,1989,26,3,1017,1460,37414,5,16996,7,70,218,0,1,5,0,1,1,0,0,2,5,2,0,n/a
73433,50.0,161,39.91317172,-10.59715587,0,99,1,500,2009,6,2,191,268,15256,3,19885,3,84,1081,0,1,1,0,3,3,0,0,1,3,1,0,n/a
